#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Sun Mar 29 19:39:06 EDT 2020,100,100,Assignment4Suite,ContainsTest1+ ContainsTest2+ ContainsTest3+ ContainsTest4+ GetMaxTest1+ GetMaxTest2+ GetMaxTest3+ GetMinTest1+ GetMinTest2+ GetMinTest3+ InsertTest1+ InsertTest2+ InsertTest3+ InsertTest4+ LevelTest1+ LevelTest2+ LevelTest3+ LevelTest4+ OrderingTest1+ OrderingTest2+ OrderingTest3+ OrderingTest4+ RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest4+ SizeTest1+ SizeTest2+ SizeTest3+ , , , ,
1,Sun Mar 29 19:39:48 EDT 2020,100,0,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest2 LevelTest3 LevelTest4 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , , , ,
2,Sun Mar 29 19:42:49 EDT 2020,100,0,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest2 LevelTest3 LevelTest4 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , , , ,
3,Thu Apr 02 09:29:34 EDT 2020,100,0,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest2 LevelTest3 LevelTest4 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , , , ,
4,Thu Apr 02 09:30:09 EDT 2020,100,0,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest2 LevelTest3 LevelTest4 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , , , ,
5,Thu Apr 02 09:43:53 EDT 2020,96,-4,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest2 LevelTest3 LevelTest4 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , ,LevelTest1- , ,
6,Thu Apr 02 09:45:14 EDT 2020,100,4,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1+ LevelTest2 LevelTest3 LevelTest4 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , , , ,
7,Thu Apr 02 10:24:56 EDT 2020,86,-14,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , ,LevelTest1- LevelTest2- LevelTest3- LevelTest4- , ,
8,Thu Apr 02 10:25:17 EDT 2020,100,14,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1+ LevelTest2+ LevelTest3+ LevelTest4+ OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , , , ,
